product_sk,product_id,product_name,category,sub_category
5219,OFF-FIS-10001797,"Fiskars Trimmer, Steel",Office Supplies,Supplies
5220,OFF-FIS-10002661,"Fiskars Shears, Steel",Office Supplies,Supplies
5221,OFF-FIS-10002703,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
5222,OFF-FIS-10002759,"Fiskars Letter Opener, High Speed",Office Supplies,Supplies
5223,OFF-FIS-10002784,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies
5224,OFF-FIS-10002924,"Fiskars Scissors, High Speed",Office Supplies,Supplies
5225,OFF-FIS-10002949,"Fiskars Ruler, High Speed",Office Supplies,Supplies
5226,OFF-FIS-10003234,"Fiskars Trimmer, Serrated",Office Supplies,Supplies
5227,OFF-FIS-10003463,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
5228,OFF-FIS-10004067,"Fiskars Ruler, Steel",Office Supplies,Supplies
5229,OFF-FIS-10004155,"Fiskars Letter Opener, Steel",Office Supplies,Supplies
5230,OFF-FIS-10004183,"Fiskars Scissors, Serrated",Office Supplies,Supplies
5231,OFF-FIS-10004721,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies
5232,OFF-FIS-10004787,"Fiskars Box Cutter, Steel",Office Supplies,Supplies
5233,OFF-FIS-10004882,"Fiskars Shears, Easy Grip",Office Supplies,Supplies
5234,OFF-FIS-10004915,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies
5235,OFF-GLO-10000014,"GlobeWeis Manila Envelope, with clear poly window",Office Supplies,Envelopes
5236,OFF-GLO-10000016,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Envelopes
5237,OFF-GLO-10000201,"GlobeWeis Clasp Envelope, Recycled",Office Supplies,Envelopes
5238,OFF-GLO-10000485,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes
5239,OFF-GLO-10000491,"GlobeWeis Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
5240,OFF-GLO-10000617,"GlobeWeis Peel and Seal, Recycled",Office Supplies,Envelopes
5241,OFF-GLO-10000813,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes
5242,OFF-GLO-10001127,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes
5243,OFF-GLO-10001233,"GlobeWeis Clasp Envelope, Set of 50",Office Supplies,Envelopes
5244,OFF-GLO-10001348,"GlobeWeis Manila Envelope, Security-Tint",Office Supplies,Envelopes
5245,OFF-GLO-10001567,"GlobeWeis Clasp Envelope, with clear poly window",Office Supplies,Envelopes
5246,OFF-GLO-10001688,"GlobeWeis Manila Envelope, Recycled",Office Supplies,Envelopes
5247,OFF-GLO-10002315,"GlobeWeis Interoffice Envelope, Set of 50",Office Supplies,Envelopes
5248,OFF-GLO-10002982,"GlobeWeis Mailers, Set of 50",Office Supplies,Envelopes
5249,OFF-GLO-10003429,"GlobeWeis Peel and Seal, Set of 50",Office Supplies,Envelopes
5250,OFF-GLO-10003463,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes
5251,OFF-GLO-10003496,"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes
5252,OFF-GLO-10003639,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
5253,OFF-GLO-10003650,"GlobeWeis Mailers, with clear poly window",Office Supplies,Envelopes
5254,OFF-GLO-10004123,"GlobeWeis Business Envelopes, Security-Tint",Office Supplies,Envelopes
5255,OFF-GLO-10004160,"GlobeWeis Business Envelopes, with clear poly window",Office Supplies,Envelopes
5256,OFF-GLO-10004223,"GlobeWeis Clasp Envelope, Security-Tint",Office Supplies,Envelopes
5257,OFF-GLO-10004430,"GlobeWeis Business Envelopes, Recycled",Office Supplies,Envelopes
5258,OFF-GLO-10004610,"GlobeWeis Peel and Seal, with clear poly window",Office Supplies,Envelopes
5259,OFF-GRE-10000216,"Green Bar Note Cards, Premium",Office Supplies,Paper
5260,OFF-GRE-10000320,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper
5261,OFF-GRE-10000328,"Green Bar Parchment Paper, Premium",Office Supplies,Paper
5262,OFF-GRE-10000492,"Green Bar Memo Slips, Recycled",Office Supplies,Paper
5263,OFF-GRE-10001059,"Green Bar Note Cards, 8.5 x 11",Office Supplies,Paper
5264,OFF-GRE-10001084,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper
5265,OFF-GRE-10001521,"Green Bar Message Books, Recycled",Office Supplies,Paper
5266,OFF-GRE-10001774,"Green Bar Note Cards, Premium",Office Supplies,Paper
5267,OFF-GRE-10001814,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
5268,OFF-GRE-10002109,"Green Bar Note Cards, Multicolor",Office Supplies,Paper
5269,OFF-GRE-10002510,"Green Bar Computer Printout Paper, Recycled",Office Supplies,Paper
5270,OFF-GRE-10002555,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper
5271,OFF-GRE-10002561,"Green Bar Message Books, Premium",Office Supplies,Paper
5272,OFF-GRE-10002738,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper
5273,OFF-GRE-10003213,"Green Bar Memo Slips, Premium",Office Supplies,Paper
5274,OFF-GRE-10003316,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper
5275,OFF-GRE-10003334,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper
5276,OFF-GRE-10003899,"Green Bar Cards & Envelopes, Recycled",Office Supplies,Paper
5277,OFF-GRE-10003943,"Green Bar Message Books, Multicolor",Office Supplies,Paper
5278,OFF-GRE-10004054,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper
5279,OFF-GRE-10004359,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper
5280,OFF-GRE-10004604,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
5281,OFF-GRE-10004796,"Green Bar Computer Printout Paper, Multicolor",Office Supplies,Paper
5282,OFF-HAM-10000312,"Hamilton Beach Refrigerator, Red",Office Supplies,Appliances
5283,OFF-HAM-10000430,"Hamilton Beach Blender, Black",Office Supplies,Appliances
5284,OFF-HAM-10000822,"Hamilton Beach Toaster, Black",Office Supplies,Appliances
5285,OFF-HAM-10000983,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances
5286,OFF-HAM-10001107,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances
5287,OFF-HAM-10001302,"Hamilton Beach Microwave, White",Office Supplies,Appliances
5288,OFF-HAM-10001387,"Hamilton Beach Coffee Grinder, Black",Office Supplies,Appliances
5289,OFF-HAM-10001621,"Hamilton Beach Refrigerator, Black",Office Supplies,Appliances
5290,OFF-HAM-10001712,"Hamilton Beach Blender, Silver",Office Supplies,Appliances
5291,OFF-HAM-10002455,"Hamilton Beach Toaster, Red",Office Supplies,Appliances
5292,OFF-HAM-10002778,"Hamilton Beach Microwave, Black",Office Supplies,Appliances
5293,OFF-HAM-10003040,"Hamilton Beach Stove, White",Office Supplies,Appliances
5294,OFF-HAM-10003368,"Hamilton Beach Blender, Black",Office Supplies,Appliances
5295,OFF-HAM-10003628,"Hamilton Beach Coffee Grinder, Red",Office Supplies,Appliances
5296,OFF-HAM-10003663,"Hamilton Beach Stove, Black",Office Supplies,Appliances
5297,OFF-HAM-10003872,"Hamilton Beach Blender, White",Office Supplies,Appliances
5298,OFF-HAM-10003992,"Hamilton Beach Toaster, Silver",Office Supplies,Appliances
5299,OFF-HAM-10004122,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances
5300,OFF-HAM-10004471,"Hamilton Beach Coffee Grinder, Silver",Office Supplies,Appliances
5301,OFF-HAM-10004674,"Hamilton Beach Stove, Silver",Office Supplies,Appliances
5302,OFF-HAM-10004805,"Hamilton Beach Coffee Grinder, White",Office Supplies,Appliances
5303,OFF-HAM-10004896,"Hamilton Beach Microwave, Red",Office Supplies,Appliances
5304,OFF-HAM-10004917,"Hamilton Beach Stove, Red",Office Supplies,Appliances
5305,OFF-HAR-10000187,"Harbour Creations Color Coded Labels, Alphabetical",Office Supplies,Labels
5306,OFF-HAR-10000242,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels
5307,OFF-HAR-10000414,"Harbour Creations Round Labels, Adjustable",Office Supplies,Labels
5308,OFF-HAR-10000495,"Harbour Creations Shipping Labels, Adjustable",Office Supplies,Labels
5309,OFF-HAR-10000501,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
5310,OFF-HAR-10000681,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
5311,OFF-HAR-10001262,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
5312,OFF-HAR-10001310,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels
5313,OFF-HAR-10001531,"Harbour Creations Removable Labels, Adjustable",Office Supplies,Labels
5314,OFF-HAR-10001714,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,Labels
5315,OFF-HAR-10001855,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels
5316,OFF-HAR-10001913,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
5317,OFF-HAR-10001948,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels
5318,OFF-HAR-10002083,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Labels
5319,OFF-HAR-10002479,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels
5320,OFF-HAR-10002914,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
5321,OFF-HAR-10003043,"Harbour Creations Shipping Labels, 5000 Label Set",Office Supplies,Labels
5322,OFF-HAR-10003514,"Harbour Creations Removable Labels, Laser Printer Compatible",Office Supplies,Labels
5323,OFF-HAR-10003580,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
5324,OFF-HAR-10003659,"Harbour Creations Color Coded Labels, Adjustable",Office Supplies,Labels
5325,OFF-HAR-10004011,"Harbour Creations File Folder Labels, Alphabetical",Office Supplies,Labels
5326,OFF-HAR-10004099,"Harbour Creations Removable Labels, 5000 Label Set",Office Supplies,Labels
5327,OFF-HAR-10004816,"Harbour Creations Shipping Labels, Alphabetical",Office Supplies,Labels
5328,OFF-HAR-10004896,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
5329,OFF-HON-10000137,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels
5330,OFF-HON-10000172,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels
5331,OFF-HON-10000278,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
5332,OFF-HON-10000934,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels
5333,OFF-HON-10000966,"Hon Round Labels, Alphabetical",Office Supplies,Labels
5334,OFF-HON-10001102,"Hon Legal Exhibit Labels, Adjustable",Office Supplies,Labels
5335,OFF-HON-10001132,"Hon Round Labels, Adjustable",Office Supplies,Labels
5336,OFF-HON-10001204,"Hon Color Coded Labels, Alphabetical",Office Supplies,Labels
5337,OFF-HON-10001508,"Hon Removable Labels, 5000 Label Set",Office Supplies,Labels
5338,OFF-HON-10001706,"Hon Legal Exhibit Labels, Alphabetical",Office Supplies,Labels
5339,OFF-HON-10001723,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels
5340,OFF-HON-10001783,"Hon Shipping Labels, 5000 Label Set",Office Supplies,Labels
5341,OFF-HON-10002389,"Hon Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
5342,OFF-HON-10002456,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
5343,OFF-HON-10002610,"Hon Removable Labels, Adjustable",Office Supplies,Labels
5344,OFF-HON-10003010,"Hon Round Labels, 5000 Label Set",Office Supplies,Labels
5345,OFF-HON-10003230,"Hon Removable Labels, Adjustable",Office Supplies,Labels
5346,OFF-HON-10003538,"Hon File Folder Labels, 5000 Label Set",Office Supplies,Labels
5347,OFF-HON-10003921,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels
5348,OFF-HON-10004014,"Hon Shipping Labels, Adjustable",Office Supplies,Labels
5349,OFF-HON-10004621,"Hon Color Coded Labels, Adjustable",Office Supplies,Labels
5350,OFF-HON-10004698,"Hon File Folder Labels, Laser Printer Compatible",Office Supplies,Labels
5351,OFF-HON-10004800,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels
5352,OFF-HON-10004825,"Hon File Folder Labels, Adjustable",Office Supplies,Labels
5353,OFF-HOO-10000318,"Hoover Microwave, Silver",Office Supplies,Appliances
5354,OFF-HOO-10000335,"Hoover Microwave, White",Office Supplies,Appliances
5355,OFF-HOO-10000445,"Hoover Refrigerator, Black",Office Supplies,Appliances
5356,OFF-HOO-10000638,"Hoover Toaster, Black",Office Supplies,Appliances
5357,OFF-HOO-10001105,"Hoover Refrigerator, Silver",Office Supplies,Appliances
5358,OFF-HOO-10001248,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances
5359,OFF-HOO-10001448,"Hoover Blender, White",Office Supplies,Appliances
5360,OFF-HOO-10001783,"Hoover Microwave, Red",Office Supplies,Appliances
5361,OFF-HOO-10001881,"Hoover Stove, White",Office Supplies,Appliances
5362,OFF-HOO-10001987,"Hoover Coffee Grinder, Red",Office Supplies,Appliances
5363,OFF-HOO-10002386,"Hoover Toaster, Silver",Office Supplies,Appliances
5364,OFF-HOO-10002715,"Hoover Coffee Grinder, White",Office Supplies,Appliances
5365,OFF-HOO-10002752,"Hoover Refrigerator, Red",Office Supplies,Appliances
5366,OFF-HOO-10002920,"Hoover Stove, Black",Office Supplies,Appliances
5367,OFF-HOO-10002946,"Hoover Stove, Red",Office Supplies,Appliances
5368,OFF-HOO-10003246,"Hoover Blender, Black",Office Supplies,Appliances
5369,OFF-HOO-10003269,"Hoover Toaster, Red",Office Supplies,Appliances
5370,OFF-HOO-10003338,"Hoover Blender, Silver",Office Supplies,Appliances
5371,OFF-HOO-10003653,"Hoover Stove, Silver",Office Supplies,Appliances
5372,OFF-HOO-10003820,"Hoover Toaster, White",Office Supplies,Appliances
5373,OFF-HOO-10004188,"Hoover Blender, Black",Office Supplies,Appliances
5374,OFF-HOO-10004243,"Hoover Microwave, Black",Office Supplies,Appliances
5375,OFF-HOO-10004910,"Hoover Refrigerator, White",Office Supplies,Appliances
5376,OFF-IBI-10000080,"Ibico Binder, Recycled",Office Supplies,Binders
5377,OFF-IBI-10000099,"Ibico Binder, Clear",Office Supplies,Binders
5378,OFF-IBI-10000440,"Ibico Binder Covers, Clear",Office Supplies,Binders
5379,OFF-IBI-10000684,"Ibico Binding Machine, Clear",Office Supplies,Binders
5380,OFF-IBI-10000779,"Ibico Index Tab, Economy",Office Supplies,Binders
5381,OFF-IBI-10000951,"Ibico Binder Covers, Economy",Office Supplies,Binders
5382,OFF-IBI-10000959,"Ibico Binding Machine, Recycled",Office Supplies,Binders
5383,OFF-IBI-10001123,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders
5384,OFF-IBI-10001494,"Ibico Index Tab, Durable",Office Supplies,Binders
5385,OFF-IBI-10001640,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders
5386,OFF-IBI-10001772,"Ibico Index Tab, Clear",Office Supplies,Binders
5387,OFF-IBI-10001951,"Ibico Hole Reinforcements, Clear",Office Supplies,Binders
5388,OFF-IBI-10002486,"Ibico Index Tab, Clear",Office Supplies,Binders
5389,OFF-IBI-10002637,"Ibico Binding Machine, Durable",Office Supplies,Binders
5390,OFF-IBI-10002805,"Ibico 3-Hole Punch, Economy",Office Supplies,Binders
5391,OFF-IBI-10003191,"Ibico 3-Hole Punch, Durable",Office Supplies,Binders
5392,OFF-IBI-10003422,"Ibico Binder, Durable",Office Supplies,Binders
5393,OFF-IBI-10003541,"Ibico Binding Machine, Economy",Office Supplies,Binders
5394,OFF-IBI-10003732,"Ibico Hole Reinforcements, Durable",Office Supplies,Binders
5395,OFF-IBI-10004074,"Ibico 3-Hole Punch, Clear",Office Supplies,Binders
5396,OFF-IBI-10004323,"Ibico Binder Covers, Durable",Office Supplies,Binders
5397,OFF-IBI-10004855,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders
5398,OFF-IBI-10004916,"Ibico Binder Covers, Recycled",Office Supplies,Binders
5399,OFF-IBI-10004959,"Ibico Binder, Economy",Office Supplies,Binders
5400,OFF-JIF-10000165,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes
5401,OFF-JIF-10000375,"Jiffy Mailers, Set of 50",Office Supplies,Envelopes
5402,OFF-JIF-10000556,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
5403,OFF-JIF-10000704,"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes
5404,OFF-JIF-10000843,"Jiffy Manila Envelope, Set of 50",Office Supplies,Envelopes
5405,OFF-JIF-10000890,"Jiffy Peel and Seal, Security-Tint",Office Supplies,Envelopes
5406,OFF-JIF-10000981,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes
5407,OFF-JIF-10002184,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes
5408,OFF-JIF-10002228,"Jiffy Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
5409,OFF-JIF-10002275,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes
5410,OFF-JIF-10002454,"Jiffy Manila Envelope, Recycled",Office Supplies,Envelopes
5411,OFF-JIF-10002621,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes
5412,OFF-JIF-10002836,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes
5413,OFF-JIF-10003115,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes
5414,OFF-JIF-10003677,"Jiffy Peel and Seal, Set of 50",Office Supplies,Envelopes
5415,OFF-JIF-10003842,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes
5416,OFF-JIF-10003890,"Jiffy Peel and Seal, Recycled",Office Supplies,Envelopes
5417,OFF-JIF-10003976,"Jiffy Mailers, with clear poly window",Office Supplies,Envelopes
5418,OFF-JIF-10004213,"Jiffy Business Envelopes, Set of 50",Office Supplies,Envelopes
5419,OFF-JIF-10004450,"Jiffy Mailers, Recycled",Office Supplies,Envelopes
5420,OFF-JIF-10004616,"Jiffy Manila Envelope, Security-Tint",Office Supplies,Envelopes
5421,OFF-JIF-10004747,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes
5422,OFF-JIF-10004777,"Jiffy Clasp Envelope, Recycled",Office Supplies,Envelopes
5423,OFF-JIF-10004822,"Jiffy Mailers, Security-Tint",Office Supplies,Envelopes
5424,OFF-KIT-10000099,"KitchenAid Refrigerator, Silver",Office Supplies,Appliances
5425,OFF-KIT-10000624,"KitchenAid Blender, Black",Office Supplies,Appliances
5426,OFF-KIT-10000717,"KitchenAid Toaster, White",Office Supplies,Appliances
5427,OFF-KIT-10000964,"KitchenAid Coffee Grinder, White",Office Supplies,Appliances
5428,OFF-KIT-10001040,"KitchenAid Coffee Grinder, Black",Office Supplies,Appliances
5429,OFF-KIT-10001213,"KitchenAid Refrigerator, Black",Office Supplies,Appliances
5430,OFF-KIT-10001245,"KitchenAid Blender, Black",Office Supplies,Appliances
5431,OFF-KIT-10001380,"KitchenAid Microwave, Black",Office Supplies,Appliances
5432,OFF-KIT-10001609,"KitchenAid Coffee Grinder, Red",Office Supplies,Appliances
5433,OFF-KIT-10001791,"KitchenAid Refrigerator, White",Office Supplies,Appliances
5434,OFF-KIT-10001899,"KitchenAid Toaster, Black",Office Supplies,Appliances
5435,OFF-KIT-10002357,"KitchenAid Blender, White",Office Supplies,Appliances
5436,OFF-KIT-10002678,"KitchenAid Coffee Grinder, Silver",Office Supplies,Appliances
5437,OFF-KIT-10002828,"KitchenAid Microwave, White",Office Supplies,Appliances
5438,OFF-KIT-10003337,"KitchenAid Microwave, Silver",Office Supplies,Appliances
5439,OFF-KIT-10003611,"KitchenAid Stove, Red",Office Supplies,Appliances
5440,OFF-KIT-10003683,"KitchenAid Stove, Silver",Office Supplies,Appliances
5441,OFF-KIT-10003757,"KitchenAid Refrigerator, Red",Office Supplies,Appliances
5442,OFF-KIT-10003938,"KitchenAid Toaster, Red",Office Supplies,Appliances
5443,OFF-KIT-10003990,"KitchenAid Toaster, Silver",Office Supplies,Appliances
5444,OFF-KIT-10004058,"KitchenAid Stove, White",Office Supplies,Appliances
5445,OFF-KIT-10004515,"KitchenAid Microwave, Red",Office Supplies,Appliances
5446,OFF-KIT-10004732,"KitchenAid Blender, Silver",Office Supplies,Appliances
5447,OFF-KLE-10000050,"Kleencut Trimmer, High Speed",Office Supplies,Supplies
5448,OFF-KLE-10000228,"Kleencut Shears, High Speed",Office Supplies,Supplies
5449,OFF-KLE-10000296,"Kleencut Letter Opener, Steel",Office Supplies,Supplies
5450,OFF-KLE-10000466,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
5451,OFF-KLE-10000527,"Kleencut Scissors, High Speed",Office Supplies,Supplies
5452,OFF-KLE-10000552,"Kleencut Shears, Steel",Office Supplies,Supplies
5453,OFF-KLE-10001317,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies
5454,OFF-KLE-10001381,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies
5455,OFF-KLE-10001644,"Kleencut Trimmer, Steel",Office Supplies,Supplies
5456,OFF-KLE-10001699,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies
5457,OFF-KLE-10001794,"Kleencut Box Cutter, High Speed",Office Supplies,Supplies
5458,OFF-KLE-10002118,"Kleencut Ruler, Serrated",Office Supplies,Supplies
5459,OFF-KLE-10002292,"Kleencut Scissors, Steel",Office Supplies,Supplies
5460,OFF-KLE-10002340,"Kleencut Shears, Easy Grip",Office Supplies,Supplies
5461,OFF-KLE-10002550,"Kleencut Scissors, Serrated",Office Supplies,Supplies
5462,OFF-KLE-10002869,"Kleencut Letter Opener, High Speed",Office Supplies,Supplies
5463,OFF-KLE-10003227,"Kleencut Ruler, Steel",Office Supplies,Supplies
5464,OFF-KLE-10003497,"Kleencut Box Cutter, Steel",Office Supplies,Supplies
